Date,Tweets,Subjectivity,Polarity,Label
2021-06-27 23:56,"According to CNBC % of China miners are shut down. FUD is now going down now that the world is getting to crypto. As long as Elon Musk shuts his damn mouth OR we make his tweets meaningless, we’ll run the bulls and rip off the red towel.  $BTC",0.39555555555555555,-0.17222222222222222,0
2021-06-27 23:56,More like other way around... but is not the market that matters in the end. After stimi checks are gone the FED is left alone to support liquidity which really holds the financial markets:  $BTC $USD $SPY $QQQ $DIA $IWM $VXX $UVXY $JNUG $TLT ,0.215,0.11499999999999999,1
2021-06-27 23:56," Binance BTCUSDT  . $BTC valued at $,",0.0,0.0,0
2021-06-27 23:56," Binance BTCUSDT  . $BTC valued at $,",0.0,0.0,0
2021-06-27 23:56,"$, $BTC LONGED @$,. [// ::]Binance | $BTCUSDTSometimes the memory of a man matters more than the man himself  buyerofblood",0.75,0.5,1
2021-06-27 23:55,"Unusual  spike in $COMP/USDT , USD worth of $COMP traded in the last  mins.  times the average volume in $COMP  $USDT$FTX $crypto $BTC $ETH $DOGEFor latest alerts, checkout   ",0.49333333333333335,0.16999999999999998,1
2021-06-27 23:55,"My last  $BTC calls played out perfectly Gonna see how many accurate predictions I can make this week  we broke out of small falling wedge, hit the target, but then actually broke top side resistance on rising wedge. BULLISH. It is imperative that we break .k  ",0.4571428571428572,0.3071428571428572,1
2021-06-27 23:55, Elon hooked up his boys with some cheap $Btc,0.7,0.4,1
2021-06-27 23:55,$ETH $BTC some rip &gt; % ⁦⁩ ,0.0,0.0,0
2021-06-27 23:55,It's still to late for these xx hidden gems. Follow him  $IDEA $LABO $DAG $sylo $DAPPT $ENQ $wabi $ACE $one $sol $theta $dsla $btc $bepro $toko $bnb $EQZ $alphr $vet $WEST $ADB $ast $MTV $CAPP $KAVA $TEL ,0.4666666666666667,-0.23333333333333334,0
2021-06-27 23:55," Binance BTCUSDT  . $BTC valued at $,",0.0,0.0,0
2021-06-27 23:55,"I just entered to win a pool of ,   Click the link below to join PS. The  launch is close and will change the  game with the most comprehensive trading tools available. $BNB $BSC $ETH $BTC $POO $DEXT ",0.42500000000000004,0.325,1
2021-06-27 23:55,"Unusual  spike in $DOTBRL , USD worth of $DOT traded in the last  mins.  times the average volume in $DOT  $BRL$binance $bsc $crypto $BTC $ETH $DOGEFor latest alerts, checkout   ",0.49333333333333335,0.16999999999999998,1
2021-06-27 23:55,$BTC Getting that pump before the end of the week. MMs working their magic.  ,1.0,0.5,1
2021-06-27 23:55,"I will give away  $matic () in  days to one random person.To qualify: you must follow me, like this post and retweet it. Good luck Luke :$btc $eth $dot $ada $link $bnb $reef $dgb $mltp $doge ",0.55,0.09999999999999998,1
2021-06-27 23:55,"$BTC Bitfinex &gt; $, BOUGHT at $",0.0,0.0,0
2021-06-27 23:55,"$BTC Bitfinex &gt; $, BOUGHT at $",0.0,0.0,0
2021-06-27 23:55,Trending coins right now:) $ETH  Ethereum ()Trending coins by popularity:) $ICP ()) $SHIB ()) $MATIC ()) $SLP ()) $BTC ()) $ETH ()) $BNB ()       ,0.8452380952380952,0.42857142857142855,1
2021-06-27 23:54,"I just entered to win a pool of ,   Click the link below to join PS. The  launch is close and will change the  game with the most comprehensive trading tools available. $BNB $BSC $ETH $BTC $POO $DEXT ",0.42500000000000004,0.325,1
2021-06-27 23:54,"All IN $PHNX, $ soon $btc $eth $link $uni $rune $tomo $ada $Bnb $qnt $zil $Ltc $trx $front $theta $trb $dot $snx $sol $rsr $vet $inj $ksm $ocean $xtz $dec $vra $celr $matic $ava $easy $knc $kava $mkr $pols $xor $xrt $ring $akro $nsure $nord $pha $pond $lrc $mana $cvc ",0.8333333333333334,0.43333333333333335,1
2021-06-27 23:54,@trader $ETH need $BTC ,0.0,0.0,0
2021-06-27 23:54,"  $BTC Fighting hard there. Patience, the right time will come. Meanwhile bulls steeped up at the last minute to keep the dream alive. WP Level strong there.  ",0.4554761904761905,0.10547619047619046,1
2021-06-27 23:54,  $btcClosing above k is a good sign. Looks like btc is still following the path i drew a few weeks ago. I would like to see the price follow thru and close above k next hrs. ,0.16666666666666666,0.08333333333333333,1
2021-06-27 23:54,Buy $pdex as soon as possible $dot $ksm $matic $ada $theta $bnb  $trx  $uni $cake $kcs   $eth $luna $ltc $btc $etc $bat $ftt $yfi  $doge $shib $sol,1.0,0.0,0
2021-06-27 23:54,"BTC I have told people to avoid BlockFi for a long time. Not your keys not your coins.  If you want interest on your $BTC, better of trying some DeFi solution like  or .Everything has risk.  Best bet is just buy and hold.",0.39999999999999997,0.48333333333333334,1
2021-06-27 23:53,is this what denial feels like? $BTC,0.0,0.0,0
2021-06-27 23:53,"Bitcoin will drop down to around ,, then go up a bit and fall to around ,. $btc $eth $xrp $yfi $one $xrp $ankr ",0.2888888888888889,-0.15555555555555559,0
2021-06-27 23:53,TOP  COINS BY POPULARITY ON IO IN FEBRUARY$ADA $BTC $BNB $DOGE $REEF $DOT $XRP $ETH $VET $CAKE $SFP $XLM $ALGO $TRX  ,0.5,0.5,1
2021-06-27 23:53,Shorts mostly closed $BTC ,0.1,-0.1,0
2021-06-27 23:53,$BTC breaking out against bitcoin? $BTC $ETH $LTC $ADA $LINK $DOGE $SAFE $ELON $DEFI $RSR $STMX $COTI $TRB $TRU $SXP $IDEX ,0.5,0.5,1
2021-06-27 23:52, $BTC BUYING PRESSURE ALERT  Price trading around                ,0.0,0.0,0
2021-06-27 23:52," $btc needs to break above the k and hold it for a couple days, this could be a good enough signal that we are possibly going back up  is a super underrated bitcoinerI’ve been taking her tweets and tips seriously &amp; I’ve been doing superb Follow her",0.5666666666666667,0.2125,1
2021-06-27 23:52,"$BTC: $,. (.%)$ETH: $,. (,.%)$ADA: $,. (,.%)$BNB: $,. (,.%)$DOGE: $,. (,.%)$LINK: $,. (.%)$TRX: $,. (.%)$XRP: $,. (.%)    ",0.0,0.0,0
2021-06-27 23:52,The real sarver follow this$BTC $ETH $XRP $DOT $ADA $LTC $BNB $XLM $UNI $AAVE $DOGE $SNX $EOS $MKR $ATOM $XTZ $SUSHI $SOL $UMA $DAI $LUNA $ZRX $GRT $FTT $matic $LUNA $hhhh ,0.30000000000000004,0.2,1
2021-06-27 23:52,"$btc  approaching major horizontal  $.k (which is also  . from Nov ‘). May take some time, but if crossed perhaps we can near horizontal resistance &amp;  day high of $.k    ",0.36,0.080625,1
2021-06-27 23:52,This FUD failed..       ₿ ฿ $arrr $xmr  $wow $ntbc      $btc ,0.65,-0.2,0
2021-06-27 23:52, INCREASED LIQUIDITY   $BTC traded so far at                 ,1.0,0.1,1
2021-06-27 23:51,Hi guys can anyone help me and lend me some usdt? i will send some of my coins for collateral just really desperate to pay my month unpaid rent :(( Someone help pls  $BTC $ETH $XRP $TRX $SOL $USDT $FIL $AAVE $KSM,0.7999999999999999,-0.3833333333333333,0
2021-06-27 23:51,"$BTC part  Around the same level is the channel high that formed resistance on the way downWe need to see price trading above it for a continuation upwards &amp; the following week also.I would expect some resistance around this level early in the week, but..   ",0.23299999999999996,0.052000000000000005,1
2021-06-27 23:51,$BTC needs to close above @  min until close ,0.1,0.0,0
2021-06-27 23:51,Buy $froge now it’s like buying down there.. up to you guys.. buy now or at the top ..$doge $eth $elon $uno $shib $apes $bbank $ern $mod $c $hokk $btc $super $chain $ada $labs  $matic $sgg ,0.4638888888888889,0.21944444444444444,1
2021-06-27 23:51,I’m only holding $btc $ada $eth right now( I also have $icp staked),0.7678571428571428,0.14285714285714285,1
2021-06-27 23:51," $BTC at the current prices of $,is .% of   Market Cap Silver Mcap is much closer",0.30000000000000004,0.1,1
2021-06-27 23:50,$BTC Standard Deviation levels PDF available for download free. ,0.4000000000000001,0.26666666666666666,1
2021-06-27 23:50,"Today, May th, :PM CST. Join Our AMA with   $XPRT  $URUS $BTC $ETH $DOGE $UNI $DOT $Matic $XRP $BNB $BSC $TRX $Hive $DAI $EOS $BSV $BCH $LTC $ADA $Link $VET $SOL $Theta $FIL $ALGO CAR  $LUNA ",0.0,0.0,0
2021-06-27 23:50,"IF YOU ARE   $BTC LONG TERM, $K or $K DIFFERENCE IN PRICES WON’T MATTER ANYMORE ONCE  HITS $K $K $K $M   ",0.4,-0.05,0
2021-06-27 23:50,"This weeks green  candle will cause many CT timelines to be filled with bullshit “complacency bounce” posts. First, bears will cheer as $BTC moves back towards lower midrange, shorts will pile up, fud will abound. Then all will be speechless when we pump to ATH",0.40666666666666673,0.19,1
2021-06-27 23:50,"Jun , : The current Mayer Multiple is . with a $BTC price of $USD ,. and a  day moving average of $,. USD. The  has historically been higher .% of the time with an average of .. Learn more at:  ",0.31428571428571433,0.0642857142857143,1
2021-06-27 23:50,"Unusual  spike in $MATICGBP , USD worth of $MATIC traded in the last  mins.  times the average volume in $MATIC  $GBP$binance $bsc $crypto $BTC $ETH $DOGEFor latest alerts, checkout   ",0.49333333333333335,0.16999999999999998,1
2021-06-27 23:50,$BTC $ETH What is your stop loss strategy?,0.0,0.0,0
2021-06-27 23:50,$dink   just burned a bunch of tokens  $btc $eth  $bnb $cake ,0.0,0.0,0
2021-06-27 23:50,"$Trias Nice summary.Take a look, it´s really worth.$DOGE $CHZ $ETC $CHR $SC $DASH $ANKR $NEO $BTS $ETH $VET $THETA $RSR $LTC $VRA$btc $eth $xrp $link $ltc $dot $ada $ltc $bch $xlm $bsv $xmr $eos $trx $snx $xtz $cel $ela $aave $ela $bhc $crypto $ubx $ace $tel $xrp $do.t ",0.6,0.4,1
2021-06-27 23:49,   that impulsive break was what I was looking for Unlikely $BTC closes positive on the weekly from here but continuation in the 's would be lovely is a super underrated bitcoinerI’ve been taking her tweets and tips seriously &amp; I’ve been doing superb Follow her,0.6881313131313131,0.20454545454545456,1
2021-06-27 23:49,Imagine being a bear $btc ,0.0,0.0,0
2021-06-27 23:49,I just bought $NXS $btc $bnb $eth $icp $dot $link $vet $sc $zil $win $dent $shib $xrp $xlm $fil ,0.4,0.8,1
2021-06-27 23:49,"$btc needs to break above the k and hold it for a couple days, this could be a good enough signal that we are possibly going back up   ",0.44000000000000006,0.13999999999999999,1
2021-06-27 23:49,Love being on this rocket  Next stop $      $DAG $LTX $DREP $VET $EXRD $INCH $SWTH $ALGO $RVN $BUSD $TROY $OM $SUSHI $CAKE $DEGO $ZCX $DOGE $HBAR $TRX $XRP $LINK $LINK q qlo$ADA $BTC $ETH $UNI ,0.3,0.25,1
2021-06-27 23:49,Awesome $BTC weekly closing above de EMA. Patience and start dollar cost averaging if you believe in bitcoin will be key to success. ,0.525,0.325,1
2021-06-27 23:49,What u think ??$btc   ,0.0,0.0,0
2021-06-27 23:48,"I just entered to win a pool of ,   Click the link below to join PS. The  launch is close and will change the  game with the most comprehensive trading tools available. $BNB $BSC $ETH $BTC $POO $DEXT ",0.42500000000000004,0.325,1
2021-06-27 23:48,This is profitable crypto group$XRP $BTC $FIL $TP $ETH $ENJ $SL $TRX $CHZ $SKL $EOS $COMP $AXS $HOT $UNFI $RUNE $WIN $ATH $KNC $ANKR ,0.625,0.525,1
2021-06-27 23:48,"$BTC  Part    The key level in the last week of the Quarter rise is around $,k... ",0.5333333333333333,0.0,0
2021-06-27 23:48,$BTC  good buying point for those outside the high ,0.39666666666666667,0.2866666666666667,1
2021-06-27 23:48,Get $KICK now. Soon to be $ in early .  Road map almost complete. $VET $BTC $ETH $DOGE $XRP $TRX $IOST $XLM $LINK $LTC $TEL $BNB $ADA $UNI $REN $DOT $SUSHI $NFT $ENJ $LUNA $DENT $ATOM $MATIC $NEO $DASH $KCS $ANKR $SNX $RVN $THETA   p ,0.35,0.1,1
2021-06-27 23:48," $BTC Daily looks the best of them all, not to mention the hidden bullish divergence on the weekly. ",0.2111111111111111,0.2777777777777778,1
2021-06-27 23:48,One more drop in $btc and up only,0.75,0.25,1
2021-06-27 23:47,$BTC this move looks different... Bulls back in chargeBitcoin all time highs in July lfg,0.3,0.0,0
2021-06-27 23:47,$xrp $btc   buy buy buy buy ,0.0,0.0,0
2021-06-27 23:47,Get out of the trade when the reason why entered the trade have changed     $BTC $DOGE $ETH $ADA$RBLX $NNDM $PLUG $NVDA $JD $NIO $DIS $PYPL $TSLA $TWLO,0.0,0.0,0
2021-06-27 23:47,"NOT a killer Virus. Lisbon court rules only .% of 'verified cases' died of COVID, numbering , not , claimed     $btc ",1.0,0.0,0
2021-06-27 23:47,$BTC $eth....they were warned yesterday......after El Salvador July ......prices will likely start going up % more.....,0.75,0.25,1
2021-06-27 23:47,"$icp update  called the bottom since sub s ,huge returns already for us Welcome new membersJOIN us ,the best  community  $btc $lrc $gtc $forth $super $keep $reef ",0.6442424242424242,0.5339393939393939,1
2021-06-27 23:47," Until I see $BTC @ $K it's not a ""Bull run"" but merely a rally.",0.5,-0.5,0
2021-06-27 23:47,$ETH vs $BTC wants to bounce here  ,0.1,0.2,1
2021-06-27 23:46," Binance BTCUSDT  . $BTC valued at $,",0.0,0.0,0
2021-06-27 23:46,"The $BTC price is at $. right now. Compared to the last tweet, the price has dropped by $. (.%). In the last  hours the price has increased by $. (.%). ",0.223015873015873,0.09523809523809523,1
2021-06-27 23:46,If $BTC stays above k into the close this week then it will be the th consecutive week that  has wicked below and been rejected. Is that bullish?  It's definitely not bearish.   ,0.3,0.0,0
2021-06-27 23:46," will tweet on  $btc at around ,, the strong supply zone on H ",0.7333333333333333,0.4333333333333333,1
2021-06-27 23:46,Usually the market goes against herd mentality/expectations...That would lead me to speculate we’re going up because my feed is filled with “going to ”But in reality I just follow and surround myself with intelligent people on Twitter. $btc about to plunge ,0.6833333333333332,0.3166666666666667,1
2021-06-27 23:46,"whales as a great analytical guy you are. the price movement of  $btc would be interesting to see what it does, when  and @MrPool tweet. feel like your the best fintwit guy to gather these stats lol",0.5625,0.7749999999999999,1
2021-06-27 23:46,"Unusual  spike in $XRPPERP ,, USD worth of $XRP traded in the last  mins.  times the average volume in $XRP  $PERP$FTX $crypto $BTC $ETH $DOGEFor latest alerts, checkout   ",0.49333333333333335,0.16999999999999998,1
2021-06-27 23:46,  New Technical Analysis $BTC $ETH     ,0.2772727272727273,0.06818181818181818,1
2021-06-27 23:46,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:45," Brother, are you continuing to maintain your view on $BTC coming down to $k$k level by the end of this month? Do update, if this is not inconvenient.",0.6444444444444445,0.0722222222222222,1
2021-06-27 23:45,Thoughts on $BTC  See Gnome's idea on TradingView below.  Trade it here: ,0.0,0.0,0
2021-06-27 23:45,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:45,"Unusual  spike in $ALGOBTC , USD worth of $ALGO traded in the last  mins.  times the average volume in $ALGO  $BTC$binance $bsc $crypto $BTC $ETH $DOGEFor latest alerts, checkout   ",0.49333333333333335,0.16999999999999998,1
2021-06-27 23:45,"this PA is predictable to some extent but temperamental, $BTC ",0.5,-0.2,0
2021-06-27 23:45,   that impulsive break was what I was looking for Unlikely $BTC closes positive on the weekly from here but continuation in the 's would be lovely is a super underrated bitcoinerI’ve been taking her tweets and tips seriously &amp; I’ve been doing superb Follow her,0.6881313131313131,0.20454545454545456,1
2021-06-27 23:45,"    back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:45," $BTC Price: $,.Areas of SupportMUST Hold Above: $,.TrendsNear: Short: Medium: Long: Macro: Levels of interestShort: $,.Med: $,.Long: $,.",0.26666666666666666,-0.016666666666666666,0
2021-06-27 23:44,Cryptocurrencies are finally broke through the bearish pattern$VRA $BTC $LTC $ETH  ,1.0,0.0,0
2021-06-27 23:44,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:44,Start Trading $BTC On Ascendex  Sign up now for % referral reward   ,0.0,0.0,0
2021-06-27 23:44, if $BTC dips to that level i would simply buy more $QNT ,0.4285714285714286,0.25,1
2021-06-27 23:44,"Time travelled to the future &amp; still saw   still beating it all lol. If you had placed some market executions trading $BTC  on bearish you should be smiling now. A few hodlers be smiling, others depressed lol and others feel it’s late. $BTC $ETH ",0.445,0.22000000000000003,1
2021-06-27 23:44,"Miners leaving china are being forced to sell to pay off loans, and relocate.This isn't bad for $btc.  Hash rates for American miners is up.. of course this happens when I already started parting out my mining rig . Distributing the miners out if china helps decentralization",0.2888888888888889,-0.3333333333333333,0
2021-06-27 23:44,I'm so bullish on $COTI$COTI ALTSEASONS$ADA $BNB $XRP $BTC $TRX $ETH $DOGE $ZIL $TEL $VRA $MATIC $THETA $TFUEL $XLM $SOL $CEL $LINK $MANA $BTT $ALTS ,0.0,0.0,0
2021-06-27 23:44,$BTC testing top of channel here Apologize for phone chart ,0.5,0.5,1
2021-06-27 23:44,$btc painting big dildo in last hour closing daily. Nice,0.2916666666666667,0.15,1
2021-06-27 23:43,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:43, printing  $btc  ,0.0,0.0,0
2021-06-27 23:43,$BTC/USDT hManaged to get back in and picked up a nice win here.  ,0.4666666666666666,0.4666666666666666,1
2021-06-27 23:43," Binance BTCUSDT  . $BTC valued at $,",0.0,0.0,0
2021-06-27 23:43,$BTC strong weekly close coming into strong trendline resistance. If we break and hold then should get to k with ease. ,0.7333333333333333,0.4333333333333333,1
2021-06-27 23:43, $BTC $LTC $XRP $ETH $UNI $GAME $BCH $LINK $XLM $FIL $EOS $AAVE $ATOM $MKR $XTZ $ETC $ALGO $COMP $DASH $BNB $GAJ $DOT $SOL $VET $THETA $TRX $VISION $FLR $CAKE $REV $FTM $TEL $AGAr $AGA $YFI $UFT $DAI $DG $WOLF $SX $BAT $SUSHI $UBT $SHIB $MOCA $AVAX $QUICK $XMR $DOGE ,0.45,-0.033333333333333354,0
2021-06-27 23:43,"   trollz   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:43,Okay. So when k $BTC?,0.5,0.5,1
2021-06-27 23:43, Buy $BTC to shield yourself. Going straight to k from here,0.4,0.2,1
2021-06-27 23:43,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:42,  that impulsive break was what I was looking for Unlikely $BTC closes positive on the weekly from here but continuation in the 's would be lovely is a super underrated bitcoinerI’ve been taking her tweets and tips seriously &amp; I’ve been doing superb Follow her,0.6881313131313131,0.20454545454545456,1
2021-06-27 23:42,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:42,Bull trap $eth $btc,0.0,0.0,0
2021-06-27 23:42,Top gainers cryptos to look into if you want to place some trades and carry out market executions. $ICP +.% $ONE +.%$XDC +.%$DCR +.%$CRO +.%$COMP +.%$QNT +.%$FLOW +.%$SOL +.%$AMP + .%. $BTC +.% and many more  ,0.5,0.5,1
2021-06-27 23:42,$btc = peace. Few.,0.1,-0.2,0
2021-06-27 23:42,Nothing REALLY matters until $BTC retakes and holds the k level. Range bound still but nice to not break the lows. Held k. If it can reclaim k I think we get to k pretty damn fast. Would be looking for shorts there.,0.7000000000000001,0.3125,1
2021-06-27 23:42,  $BTC  has  and saylor $LTC has  ,0.0,0.0,0
2021-06-27 23:42,Caved in. Sold all my $rsr for % loss….now to buy it back instantly. wonderful tax writeoff in the bag. $eth $ada $vet $dot $btc ,0.5,0.5,1
2021-06-27 23:42,[Last  Hours]Stocks trending among elite  traders: . $TSLA. $BTC. $SPCE. $ROKU. $NFLX. $AMZN. $AAPL. $BABA. $NIO. $SNAP   ,0.06666666666666667,0.0,0
2021-06-27 23:42,Bullish Divergence on $BTC weekly OBV,0.0,0.0,0
2021-06-27 23:42, Completely agree. No wonder $MARA &amp; $RIOT have been holding up well despite  weakness which might be due to  miners selling $BTC to cover moving expenses.,0.3875,-0.012499999999999997,0
2021-06-27 23:41," So far, most of CT is confirming that they, in fact, do not know what’s gonna happen next the more the doom and gloom, the more $BTC I long  ",0.4333333333333333,0.20238095238095238,1
2021-06-27 23:41,Expecting the market cap including $BTC &amp; $ETH to pump to around $.T before sellers come back into the market. Target around $.T in  weeks or so     ,0.0,0.0,0
2021-06-27 23:41,$BTC Lots of ppl gone get mark my words ,0.0,0.0,0
2021-06-27 23:41,And don't forget to say $BTC fix this  ,0.0,0.0,0
2021-06-27 23:41,BITCOIN $K FOR  Lets Pump This Sh*T $btc ‍,0.0,0.0,0
2021-06-27 23:41, $btc lfg over k next week,0.0,0.0,0
2021-06-27 23:41,"I just entered to win a pool of ,   Click the link below to join PS. The  launch is close and will change the  game with the most comprehensive trading tools available. $BNB $BSC $ETH $BTC $POO $DEXT ",0.42500000000000004,0.325,1
2021-06-27 23:41, Corruption preceded any $BTC or blockchain implementation and is the result of poverty that existing financial institutions impose as a matter of policy through their perpetual inflation games.  $BTC and DLT fintech offer a sound alternative.,0.2,0.2,1
2021-06-27 23:41,"Good decisions w/ this trade. Gonna rate myself pretty high when I journal tonight.   $BTCNow, I'm gonna enjoy muh evening w/ friends.(This privilege comes w/ sniper entries. Can't do such things when you fomo tops &amp; bottoms)FTX Ref:  ",0.628,0.30199999999999994,1
2021-06-27 23:40,"Unusual  spike in $BULL/USD , USD worth of $BULL traded in the last  mins.  times the average volume in $BULL  $USD$FTX $crypto $BTC $ETH $DOGEFor latest alerts, checkout   ",0.49333333333333335,0.16999999999999998,1
2021-06-27 23:40,$BTC But bro. ,0.0,0.0,0
2021-06-27 23:40,Closing the weekly on $btc over $ is hella bullish min to go  ,0.0,0.0,0
2021-06-27 23:40,"$BTC: Target met here, I am out of the trade, sitting out, for now, it went a little bit further than the target, and I had an order to take out profit at my target which is fine. Need to reassess here, I think this will act as a bull trap, go a bit more, then fall. ",0.5,0.18229166666666669,1
2021-06-27 23:40,$BTC with a rather nice weekly hammer about to be printed... ,1.0,0.6,1
2021-06-27 23:40,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:40,Pigs slaughtered $btc ,0.0,0.0,0
2021-06-27 23:40,"  they didn't sell when they had to bear running cost, so why should they sell now? in addition they can lend their $btc for a decent return without selling.",0.6666666666666666,0.16666666666666666,1
2021-06-27 23:40,don't fucking rug you shitcoin $BTC,0.8,-0.6,0
2021-06-27 23:39,"   back above its W EMA...I guess the bull market hasn't really ended... $BTC...laser eyes are around the corner I guess.Bravo  Made us proud her tweets and tips have been very helpful, I’ve been doing superb",0.43333333333333335,0.3666666666666667,1
2021-06-27 23:39,BITCOIN ABOUT TO FLY PT k+   $btc $eth,0.9,0.8,1
2021-06-27 23:39,"Bitcoin doing well, wait for the FUD $BTC  ",0.0,0.0,0
2021-06-27 23:39,Looks like a lot of $usdt is moved to exchanges while $btc 's leaving them. I like this,0.0,0.0,0
2021-06-27 23:39,Technical &amp; Fundamental Reasons I’m Bullish $BTC/crypto:) bullish divergences on RSI/MACD) weekly MA held &amp; bounced ) shooting star doji on weekly candle w/in inverted $BTC chart) WA schematic playing out) Sentiment in extreme fear) Fed printing infinite fiat ,0.7000000000000001,0.125,1
2021-06-27 23:39," Binance BTCUSDT  . $BTC valued at $,",0.0,0.0,0
2021-06-27 23:39,Got in on Crypto at all time high.   Bet with $BTC via   √,0.5399999999999999,0.16,1
2021-06-27 23:39,$DOT Breaks above the trend line . Needs to close daily above . This is goodBut $BTC decides .      ,0.06666666666666667,0.0,0
2021-06-27 23:38,We need this candle (and a couple more) to close above the  ema. Money Flow has broken above recent resistance. Parabolic SAR is showing uptrend on the  hr. Lookin' good  $btc  ,0.325,0.13333333333333333,1
